"","day","month","year","HR_Valor"
"4724","17","08","2018",0.87
"4725","18","08","2018",0.88
"4726","19","08","2018",0.91
"4727","20","08","2018",0.82
"4728","21","08","2018",0.84
"4729","22","08","2018",0.87
"4730","23","08","2018",0.82
"4731","24","08","2018",0.89
"4732","25","08","2018",0.91
"4733","26","08","2018",0.85
"4734","27","08","2018",0.83
"4735","28","08","2018",0.82
"4736","29","08","2018",0.9
"4737","30","08","2018",0.8
"4738","31","08","2018",0.76
"4739","01","09","2018",0.85
"4740","02","09","2018",0.58
"4741","03","09","2018",0.9
"4742","11","09","2018",0.78
"4743","12","09","2018",0.91
"4744","13","09","2018",0.91
"4745","14","09","2018",0.85
"4746","15","09","2018",0.83
"4747","16","09","2018",0.85
"4748","17","09","2018",0.88
"4749","18","09","2018",0.85
"4750","19","09","2018",0.94
"4751","20","09","2018",0.94
"4752","21","09","2018",0.93
"4753","22","09","2018",0.87
"4754","23","09","2018",0.9
"4755","24","09","2018",0.89
"4756","25","09","2018",0.91
"4757","26","09","2018",0.85
"4758","27","09","2018",0.82
"4759","28","09","2018",0.87
"4760","29","09","2018",0.9
"4761","30","09","2018",0.9
"4762","01","10","2018",0.92
"4763","02","10","2018",0.87
"4764","03","10","2018",0.91
"4765","04","10","2018",0.85
"4766","05","10","2018",0.92
"4767","06","10","2018",0.91
"4768","07","10","2018",0.85
"4769","08","10","2018",0.93
"4770","09","10","2018",0.87
"4771","10","10","2018",0.94
"4772","11","10","2018",0.93
"4773","12","10","2018",0.86
"4774","13","10","2018",0.89
"4775","14","10","2018",0.87
"4776","15","10","2018",0.88
"4777","16","10","2018",0.86
"4778","17","10","2018",0.82
"4779","18","10","2018",0.9
"4780","19","10","2018",0.87
"4781","20","10","2018",0.87
"4782","21","10","2018",0.84
"4783","22","10","2018",0.9
"4784","23","10","2018",0.8
"4785","24","10","2018",0.89
"4786","25","10","2018",0.89
"4787","26","10","2018",0.87
"4788","27","10","2018",0.85
"4789","28","10","2018",0.88
"4790","29","10","2018",0.85
"4791","30","10","2018",0.9
"4792","31","10","2018",0.92
"4793","01","11","2018",0.89
"4794","02","11","2018",0.84
"4795","03","11","2018",0.84
"4796","04","11","2018",0.88
"4797","05","11","2018",0.86
"4798","06","11","2018",0.91
"4799","07","11","2018",0.86
"4800","08","11","2018",0.92
"4801","09","11","2018",0.91
"4802","10","11","2018",0.94
"4803","11","11","2018",0.77
"4804","12","11","2018",0.83
"4805","13","11","2018",0.82
"4806","14","11","2018",0.85
"4807","15","11","2018",0.81
"4808","16","11","2018",0.81
"4809","17","11","2018",0.86
"4810","18","11","2018",0.8
"4811","19","11","2018",0.91
"4812","20","11","2018",0.81
"4813","21","11","2018",0.83
"4814","22","11","2018",0.86
"4815","23","11","2018",0.92
"4816","24","11","2018",0.9
"4817","25","11","2018",0.91
"4818","26","11","2018",0.9
"4819","27","11","2018",0.91
"4820","28","11","2018",0.86
"4821","29","11","2018",0.8
"4822","30","11","2018",0.88
"4823","01","12","2018",0.79
"4824","02","12","2018",0.76
"4825","03","12","2018",0.83
"4826","04","12","2018",0.77
"4827","05","12","2018",0.81
"4828","06","12","2018",0.85
"4829","07","12","2018",0.78
"4830","08","12","2018",0.86
"4831","09","12","2018",0.85
"4832","10","12","2018",0.82
"4833","11","12","2018",0.84
"4834","12","12","2018",0.9
"4835","13","12","2018",0.92
"4836","14","12","2018",0.74
"4837","15","12","2018",0.82
"4838","16","12","2018",0.86
"4839","17","12","2018",0.85
"4840","18","12","2018",0.83
"4841","19","12","2018",0.83
"4842","20","12","2018",0.85
"4843","21","12","2018",0.86
"4844","22","12","2018",0.79
"4845","23","12","2018",0.9
"4846","24","12","2018",0.83
"4847","25","12","2018",0.79
"4848","26","12","2018",0.88
"4849","27","12","2018",0.86
"4850","28","12","2018",0.87
"4851","29","12","2018",0.8
"4852","30","12","2018",0.81
"4853","31","12","2018",0.8
"4854","01","01","2019",0.77
"4855","02","01","2019",0.81
"4856","03","01","2019",0.88
"4857","04","01","2019",0.84
"4858","05","01","2019",0.64
"4859","06","01","2019",0.66
"4860","07","01","2019",0.76
"4861","08","01","2019",0.82
"4862","09","01","2019",0.91
"4863","10","01","2019",0.88
"4864","11","01","2019",0.85
"4865","12","01","2019",0.82
"4866","13","01","2019",0.83
"4867","14","01","2019",0.77
"4868","15","01","2019",0.8
"4869","16","01","2019",0.88
"4870","17","01","2019",0.81
"4871","18","01","2019",0.8
"4872","19","01","2019",0.74
"4873","20","01","2019",0.84
"4874","21","01","2019",0.8
"4875","22","01","2019",0.84
"4876","23","01","2019",0.85
"4877","24","01","2019",0.8
"4878","25","01","2019",0.82
"4879","26","01","2019",0.87
"4880","27","01","2019",0.85
"4881","28","01","2019",0.8
"4882","29","01","2019",0.7
"4883","30","01","2019",0.7
"4884","31","01","2019",0.78
"4885","01","02","2019",0.82
"4886","02","02","2019",0.81
"4887","03","02","2019",0.85
"4888","04","02","2019",0.9
"4889","05","02","2019",0.83
"4890","06","02","2019",0.88
"4891","07","02","2019",0.83
"4892","08","02","2019",0.87
"4893","09","02","2019",0.88
"4894","10","02","2019",0.88
"4895","11","02","2019",0.83
"4896","12","02","2019",0.87
"4897","13","02","2019",0.84
"4898","14","02","2019",0.86
"4899","15","02","2019",0.82
"4900","16","02","2019",0.69
"4901","17","02","2019",0.82
"4902","18","02","2019",0.78
"4903","19","02","2019",0.84
"4904","20","02","2019",0.8
"4905","21","02","2019",0.83
"4906","22","02","2019",0.82
"4907","23","02","2019",0.88
"4908","24","02","2019",0.87
"4909","25","02","2019",0.82
"4910","26","02","2019",0.87
"4911","27","02","2019",0.89
"4912","28","02","2019",0.89
"4913","01","03","2019",0.87
"4914","02","03","2019",0.81
"4915","03","03","2019",0.81
"4916","04","03","2019",0.75
"4917","05","03","2019",0.84
"4918","06","03","2019",0.82
"4919","07","03","2019",0.83
"4920","08","03","2019",0.86
"4921","09","03","2019",0.83
"4922","10","03","2019",0.76
"4923","11","03","2019",0.82
"4924","12","03","2019",0.85
"4925","13","03","2019",0.91
"4926","14","03","2019",0.76
"4927","15","03","2019",0.76
"4928","16","03","2019",0.8
"4929","17","03","2019",0.84
"4930","18","03","2019",0.86
"4931","19","03","2019",0.81
"4932","20","03","2019",0.9
"4933","21","03","2019",0.84
"4934","22","03","2019",0.91
"4935","23","03","2019",0.82
"4936","24","03","2019",0.82
"4937","25","03","2019",0.85
"4938","26","03","2019",0.81
"4939","27","03","2019",0.9
"4940","28","03","2019",0.86
"4941","29","03","2019",0.86
"4942","30","03","2019",0.83
"4943","31","03","2019",0.83
"4944","01","04","2019",0.86
"4945","02","04","2019",0.82
"4946","03","04","2019",0.83
"4947","04","04","2019",0.72
"4948","05","04","2019",0.93
"4949","06","04","2019",0.93
"4950","07","04","2019",0.89
"4951","08","04","2019",0.84
"4952","09","04","2019",0.89
"4953","10","04","2019",0.86
"4954","11","04","2019",0.9
"4955","12","04","2019",0.8
"4956","13","04","2019",0.79
"4957","14","04","2019",0.94
"4958","15","04","2019",0.9
"4959","16","04","2019",0.87
"4960","17","04","2019",0.83
"4961","18","04","2019",0.78
"4962","19","04","2019",0.75
"4963","20","04","2019",0.76
"4964","21","04","2019",0.88
"4965","22","04","2019",0.85
"4966","23","04","2019",0.87
"4967","24","04","2019",0.75
"4968","25","04","2019",0.83
"4969","26","04","2019",0.89
"4970","27","04","2019",0.93
"4971","28","04","2019",0.94
"4972","29","04","2019",0.93
"4973","30","04","2019",0.91
"4974","01","05","2019",0.89
"4975","02","05","2019",0.84
"4976","03","05","2019",0.88
"4977","04","05","2019",0.89
"4978","05","05","2019",0.9
"4979","06","05","2019",0.93
"4980","07","05","2019",0.93
"4981","08","05","2019",0.9
"4982","09","05","2019",0.84
"4983","10","05","2019",0.89
"4984","11","05","2019",0.89
"4985","12","05","2019",0.89
"4986","13","05","2019",0.91
"4987","14","05","2019",0.88
"4988","15","05","2019",0.91
"4989","16","05","2019",0.92
"4990","17","05","2019",0.81
"4991","18","05","2019",0.86
"4992","19","05","2019",0.86
"4993","20","05","2019",0.82
"4994","21","05","2019",0.85
"4995","22","05","2019",0.87
"4996","23","05","2019",0.81
"4997","24","05","2019",0.94
"4998","25","05","2019",0.86
"4999","26","05","2019",0.75
"5000","27","05","2019",0.85
"5001","28","05","2019",0.78
"5002","29","05","2019",0.89
"5003","30","05","2019",0.88
"5004","31","05","2019",0.94
"5005","01","06","2019",0.94
"5006","02","06","2019",0.94
"5007","03","06","2019",0.89
"5008","04","06","2019",0.94
"5009","05","06","2019",0.86
"5010","06","06","2019",0.94
"5011","07","06","2019",0.94
"5012","08","06","2019",0.81
"5013","09","06","2019",0.9
"5014","10","06","2019",0.87
"5015","11","06","2019",0.89
"5016","12","06","2019",0.85
"5017","13","06","2019",0.89
"5018","14","06","2019",0.92
"5019","15","06","2019",0.88
"5020","16","06","2019",0.84
"5021","17","06","2019",0.86
"5022","18","06","2019",0.76
"5023","19","06","2019",0.85
"5024","20","06","2019",0.91
"5025","21","06","2019",0.81
"5026","22","06","2019",0.94
"5027","23","06","2019",0.88
"5028","24","06","2019",0.84
"5029","25","06","2019",0.9
"5030","26","06","2019",0.9
"5031","27","06","2019",0.9
"5032","28","06","2019",0.84
"5033","29","06","2019",0.82
"5034","30","06","2019",0.94
"5035","01","07","2019",0.88
"5036","02","07","2019",0.91
"5037","03","07","2019",0.87
"5038","04","07","2019",0.86
"5039","05","07","2019",0.87
"5040","06","07","2019",0.8
"5041","07","07","2019",0.86
"5042","08","07","2019",0.91
"5043","09","07","2019",0.88
"5044","10","07","2019",0.94
"5045","11","07","2019",0.89
"5046","12","07","2019",0.92
"5047","13","07","2019",0.94
"5048","14","07","2019",0.93
"5049","15","07","2019",0.88
"5050","16","07","2019",0.82
"5051","17","07","2019",0.81
"5052","18","07","2019",0.84
"5053","19","07","2019",0.94
"5054","20","07","2019",0.92
"5055","21","07","2019",0.84
"5056","22","07","2019",0.88
"5057","23","07","2019",0.86
"5058","24","07","2019",0.81
"5059","25","07","2019",0.78
"5060","26","07","2019",0.83
"5061","27","07","2019",0.94
"5062","28","07","2019",0.82
"5063","29","07","2019",0.93
"5064","30","07","2019",0.93
"5065","31","07","2019",0.92
"5066","01","08","2019",0.85
"5067","02","08","2019",0.87
"5068","03","08","2019",0.93
"5069","04","08","2019",0.92
"5070","05","08","2019",0.76
"5071","06","08","2019",0.92
"5072","07","08","2019",0.82
"5073","08","08","2019",0.86
"5074","09","08","2019",0.85
"5075","10","08","2019",0.9
"5076","11","08","2019",0.82
"5077","12","08","2019",0.83
"5078","13","08","2019",0.88
"5079","14","08","2019",0.88
"5080","15","08","2019",0.79
"5081","16","08","2019",0.88
"5082","17","08","2019",0.82
"5083","18","08","2019",0.87
"5084","19","08","2019",0.91
"5085","20","08","2019",0.9
"5086","21","08","2019",0.86
"5087","22","08","2019",0.94
"5088","23","08","2019",0.9
"5089","24","08","2019",0.86
"5090","25","08","2019",0.89
"5091","26","08","2019",0.92
"5092","27","08","2019",0.9
"5093","28","08","2019",0.88
"5094","29","08","2019",0.9
"5095","30","08","2019",0.92
"5096","31","08","2019",0.9
"5097","01","09","2019",0.85
"5098","02","09","2019",0.85
"5099","03","09","2019",0.87
"5100","04","09","2019",0.84
"5101","05","09","2019",0.75
"5102","06","09","2019",0.78
"5103","07","09","2019",0.83
"5104","08","09","2019",0.89
"5105","09","09","2019",0.79
"5106","10","09","2019",0.87
"5107","11","09","2019",0.83
"5108","12","09","2019",0.94
"5109","13","09","2019",0.76
"5110","14","09","2019",0.77
"5111","15","09","2019",0.84
"5112","16","09","2019",0.87
"5113","17","09","2019",0.76
"5114","18","09","2019",0.78
"5115","19","09","2019",0.71
"5116","20","09","2019",0.87
"5117","21","09","2019",0.94
"5118","22","09","2019",0.9
"5119","23","09","2019",0.88
"5120","24","09","2019",0.87
"5121","25","09","2019",0.78
"5122","26","09","2019",0.81
"5123","27","09","2019",0.75
"5124","28","09","2019",0.83
"5125","29","09","2019",0.91
"5126","30","09","2019",0.82
"5127","01","10","2019",0.88
"5128","02","10","2019",0.86
"5129","03","10","2019",0.85
"5130","04","10","2019",0.82
"5131","05","10","2019",0.8
"5132","06","10","2019",0.83
"5133","07","10","2019",0.89
"5134","08","10","2019",0.87
"5135","09","10","2019",0.85
"5136","10","10","2019",0.85
"5137","11","10","2019",0.8
"5138","12","10","2019",0.83
"5139","13","10","2019",0.8
"5140","14","10","2019",0.72
"5141","15","10","2019",0.86
"5142","16","10","2019",0.87
"5143","17","10","2019",0.85
"5144","18","10","2019",0.81
"5145","19","10","2019",0.89
"5146","20","10","2019",0.8
"5147","21","10","2019",0.84
"5148","22","10","2019",0.91
"5149","23","10","2019",0.78
"5150","24","10","2019",0.83
"5151","25","10","2019",0.88
"5152","26","10","2019",0.87
"5153","27","10","2019",0.87
"5154","28","10","2019",0.85
"5155","29","10","2019",0.9
"5156","30","10","2019",0.88
"5157","31","10","2019",0.88
"5158","01","11","2019",0.82
"5159","02","11","2019",0.87
"5160","03","11","2019",0.92
"5161","04","11","2019",0.84
"5162","05","11","2019",0.86
"5163","06","11","2019",0.88
"5164","07","11","2019",0.85
"5165","08","11","2019",0.89
"5166","09","11","2019",0.9
"5167","10","11","2019",0.92
"5168","11","11","2019",0.78
"5169","12","11","2019",0.85
"5170","13","11","2019",0.8
"5171","14","11","2019",0.89
"5172","15","11","2019",0.92
"5173","16","11","2019",0.89
"5174","17","11","2019",0.82
"5175","18","11","2019",0.86
"5176","19","11","2019",0.84
"5177","20","11","2019",0.81
"5178","21","11","2019",0.81
"5179","22","11","2019",0.74
"5180","23","11","2019",0.7
"5181","24","11","2019",0.87
"5182","25","11","2019",0.82
"5183","26","11","2019",0.87
"5184","27","11","2019",0.88
"5185","28","11","2019",0.84
"5186","29","11","2019",0.79
"5187","30","11","2019",0.89
"5188","01","12","2019",0.81
"5189","02","12","2019",0.92
"5190","03","12","2019",0.84
"5191","04","12","2019",0.84
"5192","05","12","2019",0.86
"5193","06","12","2019",0.89
"5194","07","12","2019",0.81
"5195","08","12","2019",0.83
"5196","09","12","2019",0.83
"5197","10","12","2019",0.78
"5198","11","12","2019",0.86
"5199","12","12","2019",0.88
"5200","13","12","2019",0.82
"5201","14","12","2019",0.86
"5202","15","12","2019",0.88
"5203","16","12","2019",0.86
"5204","17","12","2019",0.92
"5205","18","12","2019",0.85
"5206","19","12","2019",0.84
"5207","20","12","2019",0.88
"5208","21","12","2019",0.88
"5209","22","12","2019",0.92
"5210","23","12","2019",0.86
"5211","24","12","2019",0.84
"5212","25","12","2019",0.84
"5213","26","12","2019",0.85
"5214","27","12","2019",0.91
"5215","28","12","2019",0.8
"5216","29","12","2019",0.9
"5217","30","12","2019",0.83
"5218","31","12","2019",0.84
"5219","01","01","2020",0.79
"5220","02","01","2020",0.82
"5221","03","01","2020",0.88
"5222","04","01","2020",0.84
"5223","05","01","2020",0.77
"5224","06","01","2020",0.84
"5225","07","01","2020",0.87
"5226","08","01","2020",0.81
"5227","09","01","2020",0.88
"5228","10","01","2020",0.85
"5229","11","01","2020",0.82
"5230","12","01","2020",0.8
"5231","13","01","2020",0.9
"5232","14","01","2020",0.89
"5233","15","01","2020",0.84
"5234","16","01","2020",0.85
"5235","17","01","2020",0.85
"5236","18","01","2020",0.86
"5237","19","01","2020",0.79
"5238","20","01","2020",0.83
"5239","21","01","2020",0.79
"5240","22","01","2020",0.79
"5241","23","01","2020",0.82
"5242","24","01","2020",0.6
"5243","25","01","2020",0.84
"5244","26","01","2020",0.86
"5245","27","01","2020",0.85
"5246","28","01","2020",0.9
"5247","29","01","2020",0.81
"5248","30","01","2020",0.8
"5249","31","01","2020",0.77
"5250","01","02","2020",0.75
"5251","02","02","2020",0.83
"5252","03","02","2020",0.82
"5253","04","02","2020",0.8
"5254","05","02","2020",0.84
"5255","06","02","2020",0.85
"5256","07","02","2020",0.9
"5257","08","02","2020",0.84
"5258","09","02","2020",0.75
"5259","10","02","2020",0.82
"5260","11","02","2020",0.79
"5261","12","02","2020",0.8
"5262","13","02","2020",0.79
"5263","14","02","2020",0.85
"5264","15","02","2020",0.83
"5265","16","02","2020",0.83
"5266","17","02","2020",0.81
"5267","18","02","2020",0.9
"5268","19","02","2020",0.91
"5269","20","02","2020",0.91
"5270","21","02","2020",0.87
"5271","22","02","2020",0.79
"5272","23","02","2020",0.82
"5273","24","02","2020",0.8
"5274","25","02","2020",0.81
"5275","26","02","2020",0.93
"5276","27","02","2020",0.83
"5277","28","02","2020",0.91
"5278","29","02","2020",0.85
"5279","01","03","2020",0.82
"5280","02","03","2020",0.84
"5281","03","03","2020",0.83
"5282","04","03","2020",0.89
"5283","05","03","2020",0.85
"5284","06","03","2020",0.86
"5285","07","03","2020",0.88
"5286","08","03","2020",0.78
"5287","09","03","2020",0.92
"5288","10","03","2020",0.8
"5289","11","03","2020",0.78
"5290","12","03","2020",0.78
"5291","13","03","2020",0.81
"5292","14","03","2020",0.85
"5293","15","03","2020",0.92
"5294","16","03","2020",0.92
"5295","17","03","2020",0.89
"5296","18","03","2020",0.83
"5297","19","03","2020",0.81
"5298","20","03","2020",0.83
"5299","21","03","2020",0.83
"5300","22","03","2020",0.84
"5301","23","03","2020",0.9
"5302","24","03","2020",0.86
"5303","25","03","2020",0.86
"5304","26","03","2020",0.88
"5305","27","03","2020",0.82
"5306","28","03","2020",0.85
"5307","29","03","2020",0.87
"5308","30","03","2020",0.86
"5309","31","03","2020",0.9
"5310","01","04","2020",0.9
"5311","02","04","2020",0.92
"5312","03","04","2020",0.81
"5313","04","04","2020",0.74
"5314","05","04","2020",0.82
"5315","06","04","2020",0.93
"5316","07","04","2020",0.92
"5317","08","04","2020",0.83
"5318","09","04","2020",0.82
"5319","10","04","2020",0.83
"5320","11","04","2020",0.86
"5321","12","04","2020",0.8
"5322","13","04","2020",0.92
"5323","14","04","2020",0.86
"5324","15","04","2020",0.8
"5325","16","04","2020",0.75
"5326","17","04","2020",0.85
"5327","18","04","2020",0.88
"5328","19","04","2020",0.89
"5329","20","04","2020",0.82
"5330","21","04","2020",0.81
"5331","22","04","2020",0.82
"5332","23","04","2020",0.75
"5333","24","04","2020",0.79
"5334","25","04","2020",0.85
"5335","26","04","2020",0.85
"5336","27","04","2020",0.87
"5337","28","04","2020",0.84
"5338","29","04","2020",0.91
"5339","30","04","2020",0.86
"5340","01","05","2020",0.82
"5341","02","05","2020",0.85
"5342","03","05","2020",0.86
"5343","04","05","2020",0.89
"5344","05","05","2020",0.86
"5345","06","05","2020",0.87
"5346","07","05","2020",0.84
"5347","08","05","2020",0.83
"5348","09","05","2020",0.89
"5349","10","05","2020",0.81
"5350","11","05","2020",0.84
"5351","12","05","2020",0.85
"5352","13","05","2020",0.8
"5353","14","05","2020",0.94
"5354","15","05","2020",0.94
"5355","16","05","2020",0.94
"5356","17","05","2020",0.77
"5357","18","05","2020",0.79
"5358","19","05","2020",0.75
"5359","20","05","2020",0.75
"5360","21","05","2020",0.84
"5361","22","05","2020",0.89
"5362","23","05","2020",0.93
"5363","24","05","2020",0.94
"5364","25","05","2020",0.86
"5365","26","05","2020",0.78
"5366","27","05","2020",0.82
"5367","28","05","2020",0.83
"5368","29","05","2020",0.79
"5369","30","05","2020",0.87
"5370","31","05","2020",0.91
"5371","01","06","2020",0.84
"5372","02","06","2020",0.91
"5373","03","06","2020",0.86
"5374","04","06","2020",0.82
"5375","05","06","2020",0.77
"5376","06","06","2020",0.93
"5377","07","06","2020",0.89
"5378","08","06","2020",0.89
"5379","09","06","2020",0.95
"5380","10","06","2020",0.87
"5381","11","06","2020",0.87
"5382","12","06","2020",0.89
"5383","13","06","2020",0.89
"5384","14","06","2020",0.94
"5385","15","06","2020",0.9
"5386","16","06","2020",0.79
"5387","17","06","2020",0.91
"5388","18","06","2020",0.89
"5389","19","06","2020",0.92
"5390","20","06","2020",0.92
"5391","21","06","2020",0.94
"5392","22","06","2020",0.9
"5393","23","06","2020",0.87
"5394","24","06","2020",0.93
"5395","25","06","2020",0.9
"5396","26","06","2020",0.91
"5397","27","06","2020",0.9
"5398","28","06","2020",0.9
"5399","29","06","2020",0.84
"5400","30","06","2020",0.9
"5401","01","07","2020",0.89
"5402","02","07","2020",0.91
"5403","03","07","2020",0.93
"5404","04","07","2020",0.84
"5405","05","07","2020",0.93
"5406","06","07","2020",0.94
"5407","07","07","2020",0.73
"5408","08","07","2020",0.81
"5409","09","07","2020",0.85
"5410","10","07","2020",0.93
"5411","11","07","2020",0.83
"5412","12","07","2020",0.93
"5413","13","07","2020",0.89
"5414","14","07","2020",0.92
"5415","15","07","2020",0.92
"5416","16","07","2020",0.92
"5417","17","07","2020",0.94
"5418","18","07","2020",0.85
"5419","19","07","2020",0.94
"5420","20","07","2020",0.94
"5421","21","07","2020",0.94
"5422","22","07","2020",0.92
"5423","23","07","2020",0.87
"5424","24","07","2020",0.86
"5425","25","07","2020",0.68
"5426","26","07","2020",0.95
"5427","27","07","2020",0.92
"5428","28","07","2020",0.93
"5429","29","07","2020",0.95
"5430","30","07","2020",0.94
"5431","31","07","2020",0.91
"5432","01","08","2020",0.94
"5433","02","08","2020",0.94
"5434","03","08","2020",0.89
"5435","04","08","2020",0.91
"5436","05","08","2020",0.87
"5437","06","08","2020",0.92
"5438","07","08","2020",0.92
"5439","08","08","2020",0.92
"5440","09","08","2020",0.86
"5441","10","08","2020",0.91
"5442","11","08","2020",0.88
"5443","12","08","2020",0.82
"5444","13","08","2020",0.86
"5445","14","08","2020",0.81
"5446","15","08","2020",0.86
"5447","16","08","2020",0.81
"5448","17","08","2020",0.81
"5449","18","08","2020",0.73
"5450","19","08","2020",0.84
"5451","20","08","2020",0.85
"5452","21","08","2020",0.88
"5453","22","08","2020",0.85
"5454","23","08","2020",0.75
"5455","24","08","2020",0.69
"5456","25","08","2020",0.81
"5457","26","08","2020",0.88
"5458","27","08","2020",0.86
"5459","28","08","2020",0.91
"5460","29","08","2020",0.92
"5461","30","08","2020",0.9
"5462","31","08","2020",0.89
"5463","01","09","2020",0.81
"5464","02","09","2020",0.81
"5465","03","09","2020",0.85
"5466","04","09","2020",0.87
"5467","05","09","2020",0.82
"5468","06","09","2020",0.93
"5469","07","09","2020",0.82
"5470","08","09","2020",0.83
"5471","09","09","2020",0.89
"5472","10","09","2020",0.92
"5473","11","09","2020",0.87
"5474","12","09","2020",0.92
"5475","13","09","2020",0.9
"5476","14","09","2020",0.91
"5477","15","09","2020",0.84
"5478","16","09","2020",0.87
"5479","17","09","2020",0.86
"5480","18","09","2020",0.92
"5481","19","09","2020",0.91
"5482","20","09","2020",0.84
"5483","21","09","2020",0.83
"5484","22","09","2020",0.89
"5485","23","09","2020",0.9
"5486","24","09","2020",0.89
"5487","25","09","2020",0.79
"5488","26","09","2020",0.86
"5489","27","09","2020",0.78
"5490","28","09","2020",0.87
"5491","29","09","2020",0.8
"5492","30","09","2020",0.88
"5493","01","10","2020",0.84
"5494","02","10","2020",0.84
"5495","03","10","2020",0.86
"5496","04","10","2020",0.87
"5497","05","10","2020",0.86
"5498","06","10","2020",0.89
"5499","07","10","2020",0.93
"5500","08","10","2020",0.94
"5501","09","10","2020",0.93
"5502","10","10","2020",0.85
"5503","11","10","2020",0.84
"5504","12","10","2020",0.8
"5505","13","10","2020",0.91
"5506","14","10","2020",0.8
"5507","15","10","2020",0.92
"5508","16","10","2020",0.87
"5509","17","10","2020",0.91
"5510","18","10","2020",0.93
"5511","19","10","2020",0.91
"5512","20","10","2020",0.9
"5513","21","10","2020",0.9
"5514","22","10","2020",0.87
"5515","23","10","2020",0.92
"5516","24","10","2020",0.9
"5517","25","10","2020",0.91
"5518","26","10","2020",0.93
"5519","27","10","2020",0.91
"5520","28","10","2020",0.89
"5521","29","10","2020",0.85
"5522","30","10","2020",0.81
"5523","31","10","2020",0.84
"5524","01","11","2020",0.79
"5525","02","11","2020",0.81
"5526","03","11","2020",0.87
"5527","04","11","2020",0.91
"5528","05","11","2020",0.91
"5529","06","11","2020",0.92
"5530","07","11","2020",0.93
"5531","08","11","2020",0.9
"5532","09","11","2020",0.88
"5533","10","11","2020",0.92
"5534","11","11","2020",0.83
"5535","12","11","2020",0.85
"5536","13","11","2020",0.83
"5537","14","11","2020",0.83
"5538","15","11","2020",0.78
"5539","16","11","2020",0.84
"5540","17","11","2020",0.85
"5541","18","11","2020",0.87
"5542","19","11","2020",0.77
"5543","20","11","2020",0.78
"5544","21","11","2020",0.84
"5545","22","11","2020",0.85
"5546","23","11","2020",0.9
"5547","24","11","2020",0.86
"5548","25","11","2020",0.9
"5549","26","11","2020",0.88
"5550","27","11","2020",0.86
"5551","28","11","2020",0.9
"5552","29","11","2020",0.91
"5553","30","11","2020",0.92
"5554","01","12","2020",0.91
"5555","02","12","2020",0.93
"5556","03","12","2020",0.98
"5557","04","12","2020",0.93
"5558","05","12","2020",0.85
"5559","06","12","2020",0.94
"5560","07","12","2020",0.94
"5561","08","12","2020",0.96
"5562","09","12","2020",0.88
"5563","10","12","2020",0.98
"5564","11","12","2020",0.93
"5565","12","12","2020",0.86
"5566","13","12","2020",0.9
"5567","14","12","2020",0.89
"5568","15","12","2020",0.94
"5569","16","12","2020",0.97
"5570","17","12","2020",0.88
"5571","18","12","2020",0.95
"5572","19","12","2020",0.81
"5573","20","12","2020",0.88
"5574","21","12","2020",0.96
"5575","22","12","2020",0.91
"5576","23","12","2020",0.86
"5577","24","12","2020",0.82
"5578","25","12","2020",0.89
"5579","26","12","2020",0.87
"5580","27","12","2020",0.84
"5581","28","12","2020",0.76
"5582","29","12","2020",0.78
"5583","30","12","2020",0.88
"5584","31","12","2020",0.86
"5585","01","01","2021",0.77
"5586","02","01","2021",0.78
"5587","03","01","2021",0.84
"5588","04","01","2021",0.84
"5589","05","01","2021",0.94
"5590","06","01","2021",0.87
"5591","07","01","2021",0.92
"5592","08","01","2021",0.9
"5593","09","01","2021",0.91
"5594","10","01","2021",0.94
"5595","11","01","2021",0.89
"5596","12","01","2021",0.92
"5597","13","01","2021",0.91
"5598","14","01","2021",0.87
"5599","15","01","2021",0.93
"5600","16","01","2021",0.88
"5601","17","01","2021",0.94
"5602","18","01","2021",0.84
"5603","19","01","2021",0.84
"5604","20","01","2021",0.9
"5605","21","01","2021",0.84
"5606","22","01","2021",0.83
"5607","23","01","2021",0.76
"5608","24","01","2021",0.8
"5609","25","01","2021",0.84
"5610","26","01","2021",0.78
"5611","27","01","2021",0.85
"5612","28","01","2021",0.94
"5613","29","01","2021",0.84
"5614","30","01","2021",0.83
"5615","31","01","2021",0.97
"5616","01","02","2021",0.99
"5617","02","02","2021",0.88
"5618","03","02","2021",0.88
"5619","04","02","2021",0.92
"5620","05","02","2021",0.81
"5621","06","02","2021",0.83
"5622","07","02","2021",0.82
"5623","08","02","2021",0.86
"5624","09","02","2021",0.91
"5625","10","02","2021",0.87
"5626","11","02","2021",0.82
"5627","12","02","2021",0.93
"5628","13","02","2021",0.87
"5629","14","02","2021",0.87
"5630","15","02","2021",0.88
"5631","16","02","2021",0.87
"5632","17","02","2021",0.92
"5633","18","02","2021",0.84
"5634","19","02","2021",0.92
"5635","20","02","2021",0.85
"5636","21","02","2021",0.86
"5637","22","02","2021",0.86
"5638","23","02","2021",0.83
"5639","24","02","2021",0.84
"5640","25","02","2021",0.89
"5641","26","02","2021",0.85
"5642","27","02","2021",0.98
"5643","28","02","2021",0.87
"5644","01","03","2021",0.85
"5645","02","03","2021",0.84
"5646","03","03","2021",0.92
"5647","04","03","2021",0.94
"5648","05","03","2021",0.81
"5649","06","03","2021",0.88
"5650","07","03","2021",0.87
"5651","08","03","2021",0.91
"5652","09","03","2021",0.89
"5653","10","03","2021",0.88
"5654","11","03","2021",0.85
"5655","12","03","2021",0.88
